T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1440,-2.2,-2.21,1440,-85.1952,
1440,-2.1,-2.12,1440,-85.4595,
1440,-2,-2.01,1440,-85.4497,
1440,-1.9,-1.91,1440,-85.5552,
1440,-1.8,-1.81,1440,-85.4286,
1440,-1.7,-1.69,1440,-85.2962,
1440,-1.6,-1.6,1440,-85.0966,
1440,-1.5,-1.51,1440,-85.4286,
1440,-1.4,-1.4,1440,-85.6155,
1440,-1.3,-1.31,1440,-85.3325,
1440,-1.2,-1.2,1440,-85.4399,
1440,-1.1,-1.1,1440,-85.5701,
1440,-1,-1,1440,-85.6495,
1440,-0.9,-0.9,1440,-85.4076,
1440,-0.8,-0.81,1440,-85.9238,
1440,-0.7,-0.71,1440,-85.4431,
1440,-0.6,-0.6,1440,-85.8341,
1440,-0.5,-0.51,1440,-85.6666,
1440,-0.4,-0.4,1440,-85.1969,
1440,-0.3,-0.3,1440,-85.4141,
1440,-0.2,-0.19,1440,-86.0999,
1440,-0.1,-0.09,1440,-86.1435,
1440,-8.13238e-15,-0.1,1440,-85.1252,
1440,0.1,0.1,1440,-85.3199,
1440,0.2,0.2,1440,-85.4595,
1440,0.3,0.31,1440,-85.4661,
1440,0.4,0.4,1440,-85.0831,
1440,0.5,0.5,1440,-85.8322,
1440,0.6,0.6,1440,-86.0565,
1440,0.7,0.71,1440,-85.7845,
1440,0.8,0.8,1440,-86.0249,
1440,0.9,0.9,1440,-85.7044,
1440,1,1,1440,-85.2915,
1440,1.1,1.11,1440,-85.1525,
1440,1.2,1.2,1440,-85.5452,
1440,1.3,1.3,1440,-84.9855,
1440,1.4,1.4,1440,-84.9753,
1440,1.5,1.51,1440,-85.6155,
1440,1.6,1.61,1440,-85.206,
1440,1.7,1.7,1440,-85.3452,
1440,1.8,1.8,1440,-85.3547,
1440,1.9,1.91,1440,-85.3802,
1440,2,2.01,1440,-85.2758,
1440,2.1,2.11,1440,-85.8448,
1440,2.2,2.2,1440,-85.6786,
1440,2.3,2.3,1440,-85.3979,
1440,2.4,2.4,1440,-85.3979,
1440,2.5,2.5,1440,-85.4627,
1440,2.6,2.61,1440,-85.1723,
1440,2.7,2.7,1440,-85.5021,
1440,2.8,2.8,1440,-85.5886,
1440,2.9,2.9,1440,-85.2416,
1440,3,3,1440,-85.3595,
1440,3.1,3.1,1440,-85.6122,
1440,3.2,3.2,1440,-85.3819,
1440,3.3,3.3,1440,-85.2369,
1440,3.4,3.4,1440,-84.9231,
1440,3.5,3.5,1440,-85.9256,
1440,3.6,3.6,1440,-85.3214,
1440,3.7,3.7,1440,-85.2852,
1440,3.8,3.8,1440,-85.5252,
1440,3.9,3.9,1440,-85.6564,
1440,4,4,1440,-85.2836,
1440,4.1,4.1,1440,-84.8929,
1440,4.2,4.2,1440,-85.5385,
1440,4.3,4.3,1440,-85.2884,
1440,4.4,4.4,1440,-84.8672,
1440,4.5,4.5,1440,-85.8074,
1440,4.6,4.6,1440,-84.791,
1440,4.7,4.7,1440,-86.389,
1440,4.8,4.8,1440,-85.0281,
1440,4.9,4.9,1440,-85.6139,
1440,5,5,1440,-85.6139,
1440,5.1,5.1,1440,-84.6049,
1440,5.2,5.2,1440,-85.4205,
1440,5.3,5.3,1440,-85.3723,
1440,5.4,5.4,1440,-85.2168,
1440,5.5,5.51,1440,-85.8518,
1440,5.6,5.6,1440,-85.7512,
1440,5.7,5.7,1440,-85.2122,
1440,5.8,5.8,1440,-85.4124,
1440,5.9,5.9,1440,-85.619,
1440,6,6,1440,-85.7512,
1440,6.1,6.1,1440,-86.0604,
1440,6.2,6.2,1440,-85.3372,
1440,6.3,6.3,1440,-85.006,
1440,6.4,6.4,1440,-85.3452,
1440,6.5,6.5,1440,-85.3452,
1440,6.6,6.6,1440,-85.7916,
1440,6.7,6.7,1440,-85.9312,
1440,6.8,6.8,1440,-85.5435,
1440,6.9,6.9,1440,-85.5136,
1440,7,7,1440,-85.6993,
1445,-6.9,-6.88,1445,-85.624,
1445,-6.8,-6.82,1445,-85.5937,
1445,-6.7,-6.73,1445,-85.8525,
1445,-6.6,-6.6,1445,-85.3461,
1445,-6.5,-6.51,1445,-85.1618,
1445,-6.4,-6.4,1445,-85.5337,
1445,-6.3,-6.32,1445,-85.4518,
1445,-6.2,-6.25,1445,-85.3875,
1445,-6.1,-6.12,1445,-85.5752,
1445,-6,-5.99,1445,-85.3763,
1445,-5.9,-5.93,1445,-85.389,
1445,-5.8,-5.8,1445,-85.4518,
1445,-5.7,-5.74,1445,-85.0274,
1445,-5.6,-5.63,1445,-85.0882,
1445,-5.5,-5.51,1445,-85.6731,
1445,-5.4,-5.4,1445,-86.0434,
1445,-5.3,-5.28,1445,-85.9825,
1445,-5.2,-5.22,1445,-84.9995,
1445,-5.1,-5.13,1445,-85.9496,
1445,-5,-5.02,1445,-85.9787,
1445,-4.9,-4.93,1445,-84.9142,
1445,-4.8,-4.82,1445,-85.1001,
1445,-4.7,-4.68,1445,-85.629,
1445,-4.6,-4.59,1445,-85.1771,
1445,-4.5,-4.51,1445,-85.3939,
1445,-4.4,-4.41,1445,-85.2693,
1445,-4.3,-4.33,1445,-85.0986,
1445,-4.2,-4.2,1445,-85.5404,
1445,-4.1,-4.12,1445,-85.1862,
1445,-4,-3.99,1445,-85.3194,
1445,-3.9,-3.92,1445,-85.1846,
1445,-3.8,-3.8,1445,-85.509,
1445,-3.7,-3.72,1445,-85.3716,
1445,-3.6,-3.61,1445,-85.5387,
1445,-3.5,-3.51,1445,-85.7177,
1445,-3.4,-3.39,1445,-85.6765,
1445,-3.3,-3.29,1445,-85.3763,
1445,-3.2,-3.19,1445,-85.3939,
1445,-3.1,-3.1,1445,-85.5123,
1445,-3,-3,1445,-85.1001,
1445,-2.9,-2.91,1445,-85.3939,
1445,-2.8,-2.81,1445,-85.3812,
1445,-2.7,-2.69,1445,-85.5652,
1445,-2.6,-2.61,1445,-85.5853,
1445,-2.5,-2.49,1445,-85.7679,
1445,-2.4,-2.4,1445,-85.5652,
1445,-2.3,-2.3,1445,-85.552,
1445,-2.2,-2.21,1445,-85.0362,
1445,-2.1,-2.12,1445,-85.0392,
1445,-2,-2.01,1445,-85.0054,
1445,-1.9,-1.91,1445,-85.9825,
1445,-1.8,-1.8,1445,-85.2802,
1445,-1.7,-1.69,1445,-85.37,
1445,-1.6,-1.6,1445,-85.3667,
1445,-1.5,-1.51,1445,-85.8118,
1445,-1.4,-1.4,1445,-85.1331,
1445,-1.3,-1.3,1445,-84.8432,
1445,-1.2,-1.2,1445,-85.2306,
1445,-1.1,-1.1,1445,-85.754,
1445,-1,-0.99,1445,-85.3525,
1445,-0.9,-0.89,1445,-85.2739,
1445,-0.8,-0.8,1445,-85.1558,
1445,-0.7,-0.7,1445,-86.0901,
1445,-0.6,-0.6,1445,-84.832,
1445,-0.5,-0.5,1445,-85.634,
1445,-0.4,-0.4,1445,-85.7385,
1445,-0.3,-0.3,1445,-85.1316,
1445,-0.2,-0.19,1445,-85.3987,
1445,-0.1,-0.1,1445,-85.0703,
1445,-8.13238e-15,-0.1,1445,-85.4568,
1445,0.1,0.09,1445,-85.1377,
1445,0.2,0.2,1445,-85.2615,
1445,0.3,0.31,1445,-85.5853,
1445,0.4,0.4,1445,-85.7696,
1445,0.5,0.49,1445,-84.8559,
1445,0.6,0.6,1445,-84.9314,
1445,0.7,0.71,1445,-84.776,
1445,0.8,0.8,1445,-85.0157,
1445,0.9,0.9,1445,-85.5254,
1445,1,1.01,1445,-85.2106,
1445,1.1,1.11,1445,-86.3552,
1445,1.2,1.2,1445,-85.7557,
1445,1.3,1.3,1445,-85.6901,
1445,1.4,1.41,1445,-85.9805,
1445,1.5,1.51,1445,-85.1482,
1445,1.6,1.61,1445,-85.3509,
1445,1.7,1.71,1445,-84.93,
1445,1.8,1.8,1445,-85.0525,
1445,1.9,1.9,1445,-85.5254,
1445,2,2,1445,-85.6441,
1445,2.1,2.1,1445,-84.8067,
1445,2.2,2.2,1445,-85.2615,
1445,2.3,2.31,1445,-85.4019,
1445,2.4,2.4,1445,-84.8361,
1445,2.5,2.5,1445,-85.0986,
1445,2.6,2.6,1445,-85.4373,
1445,2.7,2.7,1445,-85.1406,
1445,2.8,2.8,1445,-85.2787,
1445,2.9,2.9,1445,-85.0377,
1445,3,3,1445,-85.2461,
1445,3.1,3.1,1445,-85.0822,
1445,3.2,3.2,1445,-84.9909,
1445,3.3,3.31,1445,-85.0688,
1445,3.4,3.4,1445,-85.2121,
1445,3.5,3.5,1445,-84.7691,
1445,3.6,3.6,1445,-84.9893,
1445,3.7,3.7,1445,-84.9185,
1445,3.8,3.8,1445,-84.8474,
1445,3.9,3.9,1445,-85.3036,
1445,4,4,1445,-85.8135,
1445,4.1,4.1,1445,-85.2214,
1445,4.2,4.2,1445,-85.0274,
1445,4.3,4.3,1445,-85.1001,
1445,4.4,4.4,1445,-85.2911,
1445,4.5,4.5,1445,-85.2476,
1445,4.6,4.6,1445,-85.3605,
1445,4.7,4.7,1445,-84.594,
1445,4.8,4.8,1445,-85.597,
1445,4.9,4.9,1445,-84.8446,
1445,5,5,1445,-84.9328,
1445,5.1,5.1,1445,-85.4083,
1445,5.2,5.2,1445,-85.4552,
1445,5.3,5.3,1445,-84.9952,
1445,5.4,5.4,1445,-85.5736,
1445,5.5,5.51,1445,-85.3652,
1445,5.6,5.6,1445,-85.5205,
1445,5.7,5.7,1445,-85.3115,
1445,5.8,5.8,1445,-85.1436,
1445,5.9,5.9,1445,-85.2337,
1445,6,6,1445,-85.3461,
1445,6.1,6.1,1445,-85.5155,
1445,6.2,6.2,1445,-85.0422,
1445,6.3,6.3,1445,-84.8899,
1445,6.4,6.4,1445,-85.3907,
1445,6.5,6.5,1445,-85.2306,
1445,6.6,6.6,1445,-85.3383,
1445,6.7,6.7,1445,-85.3288,
1445,6.8,6.8,1445,-85.4845,
1445,6.9,6.9,1445,-84.8602,
1445,7,7,1445,-85.2121,
1450,-6.9,-6.9,1450,-85.899,
1450,-6.8,-6.8,1450,-85.4887,
1450,-6.7,-6.73,1450,-85.0085,
1450,-6.6,-6.6,1450,-85.3842,
1450,-6.5,-6.53,1450,-85.3795,
1450,-6.4,-6.39,1450,-85.1028,
1450,-6.3,-6.32,1450,-85.5329,
1450,-6.2,-6.23,1450,-85.934,
1450,-6.1,-6.1,1450,-85.6562,
1450,-6,-5.99,1450,-85.4724,
1450,-5.9,-5.91,1450,-85.3071,
1450,-5.8,-5.79,1450,-85.2977,
1450,-5.7,-5.73,1450,-84.7319,
1450,-5.6,-5.61,1450,-85.0042,
1450,-5.5,-5.5,1450,-85.1266,
1450,-5.4,-5.4,1450,-85.0775,
1450,-5.3,-5.26,1450,-85.2667,
1450,-5.2,-5.22,1450,-84.7223,
1450,-5.1,-5.12,1450,-85.0377,
1450,-5,-5.02,1450,-85.806,
1450,-4.9,-4.92,1450,-86.1883,
1450,-4.8,-4.82,1450,-85.3086,
1450,-4.7,-4.69,1450,-85.0583,
1450,-4.6,-4.59,1450,-85.5001,
1450,-4.5,-4.49,1450,-85.1809,
1450,-4.4,-4.41,1450,-85.5593,
1450,-4.3,-4.32,1450,-85.3227,
1450,-4.2,-4.2,1450,-86.09,
1450,-4.1,-4.12,1450,-85.242,
1450,-4,-3.99,1450,-85.7555,
1450,-3.9,-3.92,1450,-84.7579,
1450,-3.8,-3.79,1450,-84.7305,
1450,-3.7,-3.72,1450,-85.3164,
1450,-3.6,-3.62,1450,-85.4065,
1450,-3.5,-3.5,1450,-85.5083,
1450,-3.4,-3.39,1450,-85.3024,
1450,-3.3,-3.3,1450,-85.5775,
1450,-3.2,-3.19,1450,-85.0642,
1450,-3.1,-3.1,1450,-85.4033,
1450,-3,-2.99,1450,-85.528,
1450,-2.9,-2.91,1450,-85.1341,
1450,-2.8,-2.81,1450,-85.4514,
1450,-2.7,-2.69,1450,-85.4547,
1450,-2.6,-2.61,1450,-85.5942,
1450,-2.5,-2.48,1450,-85.2327,
1450,-2.4,-2.4,1450,-85.4018,
1450,-2.3,-2.3,1450,-84.9105,
1450,-2.2,-2.22,1450,-85.8536,
1450,-2.1,-2.11,1450,-85.2635,
1450,-2,-2.01,1450,-85.262,
1450,-1.9,-1.91,1450,-85.1961,
1450,-1.8,-1.81,1450,-85.8625,
1450,-1.7,-1.7,1450,-84.8638,
1450,-1.6,-1.6,1450,-85.3652,
1450,-1.5,-1.51,1450,-85.1072,
1450,-1.4,-1.39,1450,-85.2343,
1450,-1.3,-1.3,1450,-84.9867,
1450,-1.2,-1.2,1450,-85.3494,
1450,-1.1,-1.1,1450,-85.2404,
1450,-1,-1,1450,-86.0103,
1450,-0.9,-0.9,1450,-85.3008,
1450,-0.8,-0.8,1450,-85.5858,
1450,-0.7,-0.71,1450,-85.1507,
1450,-0.6,-0.59,1450,-85.1057,
1450,-0.5,-0.51,1450,-85.2128,
1450,-0.4,-0.4,1450,-85.2527,
1450,-0.3,-0.3,1450,-85.5709,
1450,-0.2,-0.19,1450,-85.3873,
1450,-0.1,-0.09,1450,-85.1147,
1450,-8.13238e-15,-0.09,1450,-84.9823,
1450,0.1,0.1,1450,-85.5034,
1450,0.2,0.2,1450,-85.0568,
1450,0.3,0.31,1450,-85.2175,
1450,0.4,0.39,1450,-85.3164,
1450,0.5,0.5,1450,-85.3731,
1450,0.6,0.6,1450,-85.219,
1450,0.7,0.71,1450,-85.5099,
1450,0.8,0.8,1450,-85.3305,
1450,0.9,0.9,1450,-84.9853,
1450,1,1.01,1450,-85.5214,
1450,1.1,1.11,1450,-85.076,
1450,1.2,1.2,1450,-85.9939,
1450,1.3,1.3,1450,-85.1824,
1450,1.4,1.4,1450,-85.9847,
1450,1.5,1.51,1450,-85.8607,
1450,1.6,1.61,1450,-85.9088,
1450,1.7,1.71,1450,-85.389,
1450,1.8,1.8,1450,-85.7023,
1450,1.9,1.9,1450,-84.8694,
1450,2,2.01,1450,-85.1885,
1450,2.1,2.11,1450,-85.7005,
1450,2.2,2.2,1450,-85.4482,
1450,2.3,2.31,1450,-85.2389,
1450,2.4,2.4,1450,-85.8447,
1450,2.5,2.5,1450,-85.3731,
1450,2.6,2.6,1450,-85.5313,
1450,2.7,2.7,1450,-85.2915,
1450,2.8,2.8,1450,-86.283,
1450,2.9,2.9,1450,-86.0472,
1450,3,3,1450,-86.1578,
1450,3.1,3.1,1450,-85.5875,
1450,3.2,3.2,1450,-85.8148,
1450,3.3,3.3,1450,-85.3842,
1450,3.4,3.4,1450,-85.7833,
1450,3.5,3.5,1450,-85.8909,
1450,3.6,3.6,1450,-85.6801,
1450,3.7,3.7,1450,-86.3164,
1450,3.8,3.8,1450,-84.9969,
1450,3.9,3.9,1450,-85.0909,
1450,4,4,1450,-85.4466,
1450,4.1,4.1,1450,-85.445,
1450,4.2,4.2,1450,-85.3684,
1450,4.3,4.3,1450,-85.7521,
1450,4.4,4.4,1450,-85.3795,
1450,4.5,4.5,1450,-85.9538,
1450,4.6,4.6,1450,-85.2915,
1450,4.7,4.71,1450,-85.5758,
1450,4.8,4.8,1450,-85.7159,
1450,4.9,4.91,1450,-85.3985,
1450,5,5,1450,-85.3636,
1450,5.1,5.1,1450,-85.6783,
1450,5.2,5.2,1450,-85.6937,
1450,5.3,5.3,1450,-85.0613,
1450,5.4,5.41,1450,-85.6749,
1450,5.5,5.51,1450,-85.5775,
1450,5.6,5.6,1450,-85.4113,
1450,5.7,5.7,1450,-85.3938,
1450,5.8,5.8,1450,-85.8271,
1450,5.9,5.9,1450,-84.9077,
1450,6,6,1450,-85.74,
1450,6.1,6.1,1450,-85.7227,
1450,6.2,6.2,1450,-85.4033,
1450,6.3,6.3,1450,-85.7434,
1450,6.4,6.4,1450,-85.8395,
1450,6.5,6.5,1450,-86.027,
1450,6.6,6.6,1450,-85.5693,
1450,6.7,6.7,1450,-85.5034,
1450,6.8,6.8,1450,-85.2007,
1450,6.9,6.9,1450,-85.1854,
1450,7,7,1450,-85.2083,
1455,-6.9,-6.88,1455,-85.3858,
1455,-6.8,-6.8,1455,-85.4164,
1455,-6.7,-6.73,1455,-85.4101,
1455,-6.6,-6.6,1455,-84.808,
1455,-6.5,-6.53,1455,-85.3862,
1455,-6.4,-6.4,1455,-85.3186,
1455,-6.3,-6.32,1455,-85.69,
1455,-6.2,-6.23,1455,-85.4597,
1455,-6.1,-6.12,1455,-85.1202,
1455,-6,-5.99,1455,-85.8055,
1455,-5.9,-5.93,1455,-85.2951,
1455,-5.8,-5.8,1455,-85.7863,
1455,-5.7,-5.74,1455,-85.7794,
1455,-5.6,-5.61,1455,-85.719,
1455,-5.5,-5.51,1455,-85.4309,
1455,-5.4,-5.39,1455,-84.8907,
1455,-5.3,-5.28,1455,-85.4889,
1455,-5.2,-5.24,1455,-85.1052,
1455,-5.1,-5.13,1455,-85.6628,
1455,-5,-5.02,1455,-85.9457,
1455,-4.9,-4.93,1455,-85.6595,
1455,-4.8,-4.83,1455,-85.668,
1455,-4.7,-4.68,1455,-85.6882,
1455,-4.6,-4.59,1455,-85.5379,
1455,-4.5,-4.51,1455,-85.802,
1455,-4.4,-4.42,1455,-85.2458,
1455,-4.3,-4.32,1455,-85.1757,
1455,-4.2,-4.2,1455,-85.5594,
1455,-4.1,-4.11,1455,-85.3846,
1455,-4,-3.99,1455,-85.7933,
1455,-3.9,-3.91,1455,-85.6325,
1455,-3.8,-3.8,1455,-85.5396,
1455,-3.7,-3.73,1455,-85.5758,
1455,-3.6,-3.61,1455,-85.7707,
1455,-3.5,-3.51,1455,-85.9656,
1455,-3.4,-3.4,1455,-86.2618,
1455,-3.3,-3.3,1455,-85.7586,
1455,-3.2,-3.19,1455,-85.3546,
1455,-3.1,-3.09,1455,-85.6747,
1455,-3,-3,1455,-85.4421,
1455,-2.9,-2.9,1455,-85.5543,
1455,-2.8,-2.82,1455,-85.2905,
1455,-2.7,-2.69,1455,-85.2,
1455,-2.6,-2.6,1455,-85.2596,
1455,-2.5,-2.49,1455,-85.8107,
1455,-2.4,-2.4,1455,-85.3689,
1455,-2.3,-2.29,1455,-85.3108,
1455,-2.2,-2.22,1455,-85.1157,
1455,-2.1,-2.11,1455,-85.6442,
1455,-2,-2.01,1455,-85.5626,
1455,-1.9,-1.91,1455,-85.275,
1455,-1.8,-1.82,1455,-85.4068,
1455,-1.7,-1.7,1455,-85.3201,
1455,-1.6,-1.6,1455,-85.4117,
1455,-1.5,-1.51,1455,-86.1526,
1455,-1.4,-1.39,1455,-85.3641,
1455,-1.3,-1.3,1455,-85.9205,
1455,-1.2,-1.2,1455,-85.2198,
1455,-1.1,-1.1,1455,-85.5396,
1455,-1,-1,1455,-85.7259,
1455,-0.9,-0.9,1455,-84.9333,
1455,-0.8,-0.8,1455,-85.6697,
1455,-0.7,-0.71,1455,-85.5825,
1455,-0.6,-0.6,1455,-85.2061,
1455,-0.5,-0.51,1455,-85.6917,
1455,-0.4,-0.4,1455,-85.6409,
1455,-0.3,-0.3,1455,-85.1336,
1455,-0.2,-0.2,1455,-85.6125,
1455,-0.1,-0.1,1455,-85.471,
1455,-8.13238e-15,-0.09,1455,-85.6325,
1455,0.1,0.1,1455,-85.3484,
1455,0.2,0.2,1455,-85.7396,
1455,0.3,0.31,1455,-85.6359,
1455,0.4,0.4,1455,-85.9548,
1455,0.5,0.5,1455,-85.3263,
1455,0.6,0.6,1455,-85.802,
1455,0.7,0.71,1455,-84.8864,
1455,0.8,0.8,1455,-84.9894,
1455,0.9,0.9,1455,-85.8635,
1455,1,1.01,1455,-85.3186,
1455,1.1,1.11,1455,-84.8963,
1455,1.2,1.2,1455,-85.2843,
1455,1.3,1.3,1455,-85.7259,
1455,1.4,1.4,1455,-85.6292,
1455,1.5,1.51,1455,-85.743,
1455,1.6,1.61,1455,-85.7637,
1455,1.7,1.7,1455,-85.2689,
1455,1.8,1.8,1455,-85.8002,
1455,1.9,1.91,1455,-85.3186,
1455,2,2,1455,-86.0646,
1455,2.1,2.1,1455,-84.6431,
1455,2.2,2.2,1455,-85.0286,
1455,2.3,2.31,1455,-84.79,
1455,2.4,2.4,1455,-85.289,
1455,2.5,2.5,1455,-85.5792,
1455,2.6,2.61,1455,-85.2936,
1455,2.7,2.7,1455,-84.6178,
1455,2.8,2.8,1455,-85.9911,
1455,2.9,2.9,1455,-85.4955,
1455,3,3.01,1455,-85.5068,
1455,3.1,3.1,1455,-85.1712,
1455,3.2,3.2,1455,-84.8977,
1455,3.3,3.31,1455,-84.7187,
1455,3.4,3.4,1455,-84.6126,
1455,3.5,3.5,1455,-85.69,
1455,3.6,3.6,1455,-85.8212,
1455,3.7,3.7,1455,-84.7831,
1455,3.8,3.8,1455,-85.2489,
1455,3.9,3.9,1455,-85.7897,
1455,4,4.01,1455,-84.9591,
1455,4.1,4.1,1455,-86.2793,
1455,4.2,4.2,1455,-85.2704,
1455,4.3,4.3,1455,-85.4037,
1455,4.4,4.4,1455,-85.6175,
1455,4.5,4.5,1455,-85.3767,
1455,4.6,4.6,1455,-85.3467,
1455,4.7,4.7,1455,-85.2581,
1455,4.8,4.8,1455,-85.3625,
1455,4.9,4.9,1455,-85.2213,
1455,5,5,1455,-85.3578,
1455,5.1,5.1,1455,-85.5594,
1455,5.2,5.2,1455,-85.5626,
1455,5.3,5.3,1455,-85.4229,
1455,5.4,5.4,1455,-85.8901,
1455,5.5,5.51,1455,-85.289,
1455,5.6,5.6,1455,-84.902,
1455,5.7,5.7,1455,-85.6041,
1455,5.8,5.8,1455,-85.2566,
1455,5.9,5.9,1455,-85.4469,
1455,6,6,1455,-85.5941,
1455,6.1,6.1,1455,-84.7583,
1455,6.2,6.2,1455,-85.0698,
1455,6.3,6.3,1455,-85.0331,
1455,6.4,6.4,1455,-85.1246,
1455,6.5,6.5,1455,-85.4196,
1455,6.6,6.6,1455,-85.1667,
1455,6.7,6.7,1455,-85.8546,
1455,6.8,6.8,1455,-85.3154,
1455,6.9,6.9,1455,-85.317,
1455,7,7,1455,-85.9728,
1460,-6.9,-6.88,1460,-86.3012,
1460,-6.8,-6.8,1460,-86.2565,
1460,-6.7,-6.73,1460,-85.4494,
1460,-6.6,-6.6,1460,-85.435,
1460,-6.5,-6.53,1460,-85.7328,
1460,-6.4,-6.37,1460,-85.5222,
1460,-6.3,-6.32,1460,-85.7776,
1460,-6.2,-6.25,1460,-85.4913,
1460,-6.1,-6.12,1460,-85.051,
1460,-6,-5.99,1460,-85.3136,
1460,-5.9,-5.91,1460,-85.258,
1460,-5.8,-5.79,1460,-85.4398,
1460,-5.7,-5.74,1460,-85.6599,
1460,-5.6,-5.63,1460,-85.4286,
1460,-5.5,-5.51,1460,-85.4414,
1460,-5.4,-5.39,1460,-85.1219,
1460,-5.3,-5.28,1460,-85.4622,
1460,-5.2,-5.24,1460,-85.3652,
1460,-5.1,-5.12,1460,-85.3511,
1460,-5,-5.02,1460,-85.2045,
1460,-4.9,-4.92,1460,-85.2334,
1460,-4.8,-4.82,1460,-85.5633,
1460,-4.7,-4.69,1460,-85.0657,
1460,-4.6,-4.6,1460,-85.2396,
1460,-4.5,-4.49,1460,-85.0863,
1460,-4.4,-4.41,1460,-85.5963,
1460,-4.3,-4.32,1460,-85.2748,
1460,-4.2,-4.2,1460,-84.7649,
1460,-4.1,-4.11,1460,-85.2396,
1460,-4,-3.99,1460,-85.5534,
1460,-3.9,-3.92,1460,-85.1758,
1460,-3.8,-3.79,1460,-84.9014,
1460,-3.7,-3.72,1460,-85.1324,
1460,-3.6,-3.61,1460,-85.0923,
1460,-3.5,-3.5,1460,-84.9398,
1460,-3.4,-3.4,1460,-85.2258,
1460,-3.3,-3.3,1460,-85.2136,
1460,-3.2,-3.2,1460,-85.7192,
1460,-3.1,-3.1,1460,-85.1985,
1460,-3,-3,1460,-85.4462,
1460,-2.9,-2.9,1460,-84.8216,
1460,-2.8,-2.82,1460,-85.2811,
1460,-2.7,-2.69,1460,-85.0717,
1460,-2.6,-2.6,1460,-85.7209,
1460,-2.5,-2.49,1460,-85.4223,
1460,-2.4,-2.4,1460,-84.6194,
1460,-2.3,-2.29,1460,-85.48,
1460,-2.2,-2.22,1460,-85.1593,
1460,-2.1,-2.11,1460,-85.2151,
1460,-2,-2.01,1460,-84.662,
1460,-1.9,-1.91,1460,-84.9699,
1460,-1.8,-1.81,1460,-85.1593,
1460,-1.7,-1.69,1460,-85.3292,
1460,-1.6,-1.6,1460,-85.7073,
1460,-1.5,-1.51,1460,-85.3888,
1460,-1.4,-1.4,1460,-85.1041,
1460,-1.3,-1.31,1460,-85.3385,
1460,-1.2,-1.2,1460,-85.0834,
1460,-1.1,-1.1,1460,-85.2151,
1460,-1,-0.99,1460,-85.4239,
1460,-0.9,-0.9,1460,-85.3921,
1460,-0.8,-0.81,1460,-85.7759,
1460,-0.7,-0.71,1460,-85.3793,
1460,-0.6,-0.6,1460,-85.5255,
1460,-0.5,-0.51,1460,-85.8703,
1460,-0.4,-0.41,1460,-85.7261,
1460,-0.3,-0.3,1460,-84.7309,
1460,-0.2,-0.19,1460,-85.8898,
1460,-0.1,-0.1,1460,-85.7124,
1460,-8.13238e-15,-0.09,1460,-85.5239,
1460,0.1,0.09,1460,-85.7414,
1460,0.2,0.2,1460,-85.8722,
1460,0.3,0.31,1460,-85.3921,
1460,0.4,0.4,1460,-85.8055,
1460,0.5,0.5,1460,-85.588,
1460,0.6,0.59,1460,-84.9886,
1460,0.7,0.71,1460,-85.1577,
1460,0.8,0.8,1460,-85.7364,
1460,0.9,0.9,1460,-85.5321,
1460,1,1.01,1460,-85.4016,
1460,1.1,1.11,1460,-85.6514,
1460,1.2,1.2,1460,-85.1399,
1460,1.3,1.3,1460,-85.5387,
1460,1.4,1.4,1460,-85.9796,
1460,1.5,1.51,1460,-85.7141,
1460,1.6,1.61,1460,-84.954,
1460,1.7,1.7,1460,-85.2903,
1460,1.8,1.8,1460,-85.2688,
1460,1.9,1.9,1460,-85.0613,
1460,2,2,1460,-85.5797,
1460,2.1,2.11,1460,-85.1789,
1460,2.2,2.2,1460,-85.7933,
1460,2.3,2.3,1460,-84.7471,
1460,2.4,2.4,1460,-85.2549,
1460,2.5,2.5,1460,-84.8774,
1460,2.6,2.61,1460,-85.2949,
1460,2.7,2.7,1460,-85.0804,
1460,2.8,2.8,1460,-85.5403,
1460,2.9,2.9,1460,-85.0701,
1460,3,3.01,1460,-86.1328,
1460,3.1,3.1,1460,-84.9641,
1460,3.2,3.2,1460,-85.4526,
1460,3.3,3.3,1460,-85.8072,
1460,3.4,3.4,1460,-85.4979,
1460,3.5,3.5,1460,-85.904,
1460,3.6,3.6,1460,-85.5681,
1460,3.7,3.7,1460,-85.2641,
1460,3.8,3.8,1460,-85.1804,
1460,3.9,3.9,1460,-85.2106,
1460,4,4,1460,-85.7124,
1460,4.1,4.1,1460,-85.3589,
1460,4.2,4.2,1460,-85.3136,
1460,4.3,4.3,1460,-85.3432,
1460,4.4,4.4,1460,-85.555,
1460,4.5,4.5,1460,-84.9655,
1460,4.6,4.6,1460,-84.9943,
1460,4.7,4.7,1460,-85.7518,
1460,4.8,4.8,1460,-85.7691,
1460,4.9,4.9,1460,-85.298,
1460,5,5,1460,-85.2166,
1460,5.1,5.1,1460,-85.0291,
1460,5.2,5.2,1460,-85.1682,
1460,5.3,5.3,1460,-85.9488,
1460,5.4,5.4,1460,-85.2213,
1460,5.5,5.5,1460,-85.0598,
1460,5.6,5.6,1460,-84.7336,
1460,5.7,5.7,1460,-85.3229,
1460,5.8,5.8,1460,-85.2841,
1460,5.9,5.9,1460,-85.1848,
1460,6,6,1460,-85.5699,
1460,6.1,6.1,1460,-85.7158,
1460,6.2,6.2,1460,-85.7672,
1460,6.3,6.3,1460,-85.6313,
