T100 Wavelength,Desired T100 Output Power,T100 Output Power,Power Meter Wavelength,Power Meter Reading
1320,-6.8,-6.86,1320,-6.78513,
1320,-6.7,-6.78,1320,-6.71258,
1320,-6.6,-6.64,1320,-6.5688,
1320,-6.5,-6.56,1320,-6.49642,
1320,-6.4,-6.42,1320,-6.35843,
1320,-6.3,-6.35,1320,-6.29519,
1320,-6.2,-6.28,1320,-6.22516,
1320,-6.1,-6.15,1320,-6.09421,
1320,-6,-6.01,1320,-5.96773,
1320,-5.9,-5.96,1320,-5.9067,
1320,-5.8,-5.83,1320,-5.78804,
1320,-5.7,-5.77,1320,-5.72691,
1320,-5.6,-5.64,1320,-5.60961,
1320,-5.5,-5.54,1320,-5.49668,
1320,-5.4,-5.43,1320,-5.3864,
1320,-5.3,-5.32,1320,-5.28035,
1320,-5.2,-5.26,1320,-5.22817,
1320,-5.1,-5.16,1320,-5.12477,
1320,-5,-5.06,1320,-5.02257,
1320,-4.9,-4.96,1320,-4.92592,
1320,-4.8,-4.86,1320,-4.82821,
1320,-4.7,-4.71,1320,-4.68597,
1320,-4.6,-4.62,1320,-4.59454,
1320,-4.5,-4.53,1320,-4.50572,
1320,-4.4,-4.44,1320,-4.41736,
1320,-4.3,-4.35,1320,-4.33112,
1320,-4.2,-4.22,1320,-4.20709,
1320,-4.1,-4.13,1320,-4.12386,
1320,-4,-4.02,1320,-4.00273,
1320,-3.9,-3.94,1320,-3.92426,
1320,-3.8,-3.82,1320,-3.8115,
1320,-3.7,-3.75,1320,-3.73646,
1320,-3.6,-3.63,1320,-3.62516,
1320,-3.5,-3.53,1320,-3.51969,
1320,-3.4,-3.42,1320,-3.41435,
1320,-3.3,-3.32,1320,-3.31445,
1320,-3.2,-3.21,1320,-3.21224,
1320,-3.1,-3.11,1320,-3.11442,
1320,-3,-3.02,1320,-3.01871,
1320,-2.9,-2.92,1320,-2.92555,
1320,-2.8,-2.83,1320,-2.83277,
1320,-2.7,-2.71,1320,-2.71391,
1320,-2.6,-2.62,1320,-2.62678,
1320,-2.5,-2.51,1320,-2.51352,
1320,-2.4,-2.42,1320,-2.42966,
1320,-2.3,-2.31,1320,-2.32102,
1320,-2.2,-2.23,1320,-2.24183,
1320,-2.1,-2.13,1320,-2.13798,
1320,-2,-2.03,1320,-2.03585,
1320,-1.9,-1.93,1320,-1.93746,
1320,-1.8,-1.83,1320,-1.83984,
1320,-1.7,-1.71,1320,-1.72114,
1320,-1.6,-1.62,1320,-1.62859,
1320,-1.5,-1.52,1320,-1.53828,
1320,-1.4,-1.41,1320,-1.42723,
1320,-1.3,-1.33,1320,-1.34094,
1320,-1.2,-1.22,1320,-1.23437,
1320,-1.1,-1.11,1320,-1.13191,
1320,-1,-1.01,1320,-1.03106,
1320,-0.9,-0.91,1320,-0.93235,
1320,-0.8,-0.82,1320,-0.835983,
1320,-0.7,-0.72,1320,-0.742581,
1320,-0.6,-0.62,1320,-0.631024,
1320,-0.5,-0.52,1320,-0.541413,
1320,-0.4,-0.41,1320,-0.436152,
1320,-0.3,-0.31,1320,-0.33299,
1320,-0.2,-0.21,1320,-0.232029,
1320,-0.1,-0.11,1320,-0.133349,
1320,-8.13238e-15,-0.11,1320,-0.133127,
1320,0.1,0.08,1320,0.0576376,
1320,0.2,0.19,1320,0.16463,
1320,0.3,0.29,1320,0.269906,
1320,0.4,0.38,1320,0.357678,
1320,0.5,0.48,1320,0.457387,
1320,0.6,0.58,1320,0.555507,
1320,0.7,0.69,1320,0.664895,
1320,0.8,0.79,1320,0.758184,
1320,0.9,0.89,1320,0.862755,
1320,1,0.99,1320,0.964793,
1320,1.1,1.09,1320,1.0644,
1320,1.2,1.19,1320,1.16194,
1320,1.3,1.29,1320,1.25696,
1320,1.4,1.39,1320,1.36207,
1320,1.5,1.49,1320,1.46403,
1320,1.6,1.59,1320,1.56469,
1320,1.7,1.69,1320,1.66225,
1320,1.8,1.79,1320,1.75801,
1320,1.9,1.89,1320,1.86198,
1320,2,1.99,1320,1.96306,
1320,2.1,2.09,1320,2.06215,
1320,2.2,2.19,1320,2.15906,
1320,2.3,2.29,1320,2.26285,
1320,2.4,2.39,1320,2.35564,
1320,2.5,2.49,1320,2.4554,
1320,2.6,2.59,1320,2.56121,
1320,2.7,2.69,1320,2.65612,
1320,2.8,2.79,1320,2.75794,
1320,2.9,2.89,1320,2.85746,
1320,3,2.99,1320,2.96262,
1320,3.1,3.09,1320,3.05734,
1320,3.2,3.19,1320,3.15715,
1320,3.3,3.29,1320,3.26248,
1320,3.4,3.39,1320,3.35845,
1320,3.5,3.49,1320,3.45891,
1320,3.6,3.59,1320,3.5573,
1320,3.7,3.69,1320,3.66005,
1320,3.8,3.79,1320,3.76115,
1320,3.9,3.89,1320,3.85951,
1320,4,3.99,1320,3.96214,
1320,4.1,4.09,1320,4.06213,
1320,4.2,4.19,1320,4.16,
1320,4.3,4.29,1320,4.26182,
1320,4.4,4.39,1320,4.36084,
1320,4.5,4.49,1320,4.45821,
1320,4.6,4.59,1320,4.55894,
1320,4.7,4.7,1320,4.66258,
1320,4.8,4.79,1320,4.75827,
1320,4.9,4.89,1320,4.86294,
1320,5,4.99,1320,4.95984,
1320,5.1,5.09,1320,5.05921,
1320,5.2,5.19,1320,5.16124,
1320,5.3,5.29,1320,5.26128,
1320,5.4,5.4,1320,5.36351,
1320,5.5,5.49,1320,5.46334,
1320,5.6,5.59,1320,5.561,
1320,5.7,5.69,1320,5.66074,
1320,5.8,5.79,1320,5.76261,
1320,5.9,5.89,1320,5.86215,
1320,6,5.99,1320,5.96336,
1320,6.1,6.09,1320,6.06206,
1320,6.2,6.19,1320,6.16271,
1320,6.3,6.3,1320,6.26499,
1320,6.4,6.39,1320,6.36465,
1320,6.5,6.49,1320,6.4623,
1320,6.6,6.59,1320,6.56453,
1320,6.7,6.69,1320,6.66443,
1320,6.8,6.8,1320,6.76548,
1320,6.9,6.89,1320,6.86444,
1320,7,6.99,1320,6.96412,
1325,-6.9,-6.92,1325,-6.86147,
1325,-6.8,-6.84,1325,-6.80247,
1325,-6.7,-6.78,1325,-6.72987,
1325,-6.6,-6.64,1325,-6.58513,
1325,-6.5,-6.56,1325,-6.51244,
1325,-6.4,-6.42,1325,-6.37429,
1325,-6.3,-6.35,1325,-6.31054,
1325,-6.2,-6.27,1325,-6.24085,
1325,-6.1,-6.15,1325,-6.10957,
1325,-6,-6.02,1325,-5.98271,
1325,-5.9,-5.96,1325,-5.92193,
1325,-5.8,-5.83,1325,-5.80291,
1325,-5.7,-5.77,1325,-5.74139,
1325,-5.6,-5.64,1325,-5.62462,
1325,-5.5,-5.54,1325,-5.51133,
1325,-5.4,-5.41,1325,-5.40038,
1325,-5.3,-5.3,1325,-5.29434,
1325,-5.2,-5.26,1325,-5.24228,
1325,-5.1,-5.16,1325,-5.13869,
1325,-5,-5.06,1325,-5.03628,
1325,-4.9,-4.96,1325,-4.93977,
1325,-4.8,-4.84,1325,-4.84195,
1325,-4.7,-4.71,1325,-4.69962,
1325,-4.6,-4.62,1325,-4.60799,
1325,-4.5,-4.53,1325,-4.51915,
1325,-4.4,-4.44,1325,-4.43038,
1325,-4.3,-4.35,1325,-4.34373,
1325,-4.2,-4.22,1325,-4.21996,
1325,-4.1,-4.14,1325,-4.13683,
1325,-4,-4.02,1325,-4.01524,
1325,-3.9,-3.94,1325,-3.93707,
1325,-3.8,-3.81,1325,-3.82396,
1325,-3.7,-3.75,1325,-3.7492,
1325,-3.6,-3.63,1325,-3.63767,
1325,-3.5,-3.53,1325,-3.53192,
1325,-3.4,-3.42,1325,-3.42649,
1325,-3.3,-3.32,1325,-3.3264,
1325,-3.2,-3.21,1325,-3.2242,
1325,-3.1,-3.11,1325,-3.12636,
1325,-3,-3.02,1325,-3.03046,
1325,-2.9,-2.92,1325,-2.93707,
1325,-2.8,-2.83,1325,-2.84437,
1325,-2.7,-2.71,1325,-2.72556,
1325,-2.6,-2.62,1325,-2.63832,
1325,-2.5,-2.51,1325,-2.5252,
1325,-2.4,-2.42,1325,-2.44117,
1325,-2.3,-2.31,1325,-2.33256,
1325,-2.2,-2.23,1325,-2.25333,
1325,-2.1,-2.13,1325,-2.14951,
1325,-2,-2.03,1325,-2.04688,
1325,-1.9,-1.93,1325,-1.9486,
1325,-1.8,-1.83,1325,-1.8508,
1325,-1.7,-1.71,1325,-1.73189,
1325,-1.6,-1.62,1325,-1.63929,
1325,-1.5,-1.52,1325,-1.54893,
1325,-1.4,-1.41,1325,-1.4379,
1325,-1.3,-1.33,1325,-1.35177,
1325,-1.2,-1.22,1325,-1.2451,
1325,-1.1,-1.12,1325,-1.14274,
1325,-1,-1.01,1325,-1.04157,
1325,-0.9,-0.91,1325,-0.943006,
1325,-0.8,-0.82,1325,-0.846447,
1325,-0.7,-0.72,1325,-0.752834,
1325,-0.6,-0.61,1325,-0.641423,
1325,-0.5,-0.52,1325,-0.551634,
1325,-0.4,-0.41,1325,-0.446519,
1325,-0.3,-0.31,1325,-0.343324,
1325,-0.2,-0.21,1325,-0.242072,
1325,-0.1,-0.11,1325,-0.143374,
1325,-8.13238e-15,-0.11,1325,-0.143252,
1325,0.1,0.08,1325,0.0475373,
1325,0.2,0.19,1325,0.154566,
1325,0.3,0.29,1325,0.259728,
1325,0.4,0.38,1325,0.347704,
1325,0.5,0.48,1325,0.447318,
1325,0.6,0.58,1325,0.545606,
1325,0.7,0.69,1325,0.654994,
1325,0.8,0.79,1325,0.748311,
1325,0.9,0.89,1325,0.852788,
1325,1,0.99,1325,0.954863,
1325,1.1,1.09,1325,1.05451,
1325,1.2,1.19,1325,1.15219,
1325,1.3,1.29,1325,1.24723,
1325,1.4,1.39,1325,1.35226,
1325,1.5,1.49,1325,1.4544,
1325,1.6,1.6,1325,1.55485,
1325,1.7,1.69,1325,1.65236,
1325,1.8,1.79,1325,1.74831,
1325,1.9,1.89,1325,1.85242,
1325,2,1.99,1325,1.95329,
1325,2.1,2.09,1325,2.05237,
1325,2.2,2.19,1325,2.14944,
1325,2.3,2.29,1325,2.25327,
1325,2.4,2.39,1325,2.34591,
1325,2.5,2.49,1325,2.44576,
1325,2.6,2.59,1325,2.55157,
1325,2.7,2.69,1325,2.64655,
1325,2.8,2.79,1325,2.74834,
1325,2.9,2.89,1325,2.84786,
1325,3,3,1325,2.95306,
1325,3.1,3.09,1325,3.04764,
1325,3.2,3.19,1325,3.14752,
1325,3.3,3.29,1325,3.25304,
1325,3.4,3.39,1325,3.34908,
1325,3.5,3.49,1325,3.44957,
1325,3.6,3.59,1325,3.54789,
1325,3.7,3.69,1325,3.65065,
1325,3.8,3.79,1325,3.75177,
1325,3.9,3.89,1325,3.85014,
1325,4,3.99,1325,3.95283,
1325,4.1,4.1,1325,4.05287,
1325,4.2,4.19,1325,4.15079,
1325,4.3,4.3,1325,4.25271,
1325,4.4,4.39,1325,4.35161,
1325,4.5,4.49,1325,4.44888,
1325,4.6,4.59,1325,4.54956,
1325,4.7,4.7,1325,4.65341,
1325,4.8,4.79,1325,4.74929,
1325,4.9,4.9,1325,4.85363,
1325,5,4.99,1325,4.95052,
1325,5.1,5.09,1325,5.05007,
1325,5.2,5.19,1325,5.15213,
1325,5.3,5.29,1325,5.25196,
1325,5.4,5.4,1325,5.35439,
1325,5.5,5.49,1325,5.45429,
1325,5.6,5.59,1325,5.55189,
1325,5.7,5.69,1325,5.65153,
1325,5.8,5.79,1325,5.75344,
1325,5.9,5.89,1325,5.85305,
1325,6,6,1325,5.95439,
1325,6.1,6.09,1325,6.05326,
1325,6.2,6.19,1325,6.15385,
1325,6.3,6.3,1325,6.25612,
1325,6.4,6.39,1325,6.35565,
1325,6.5,6.49,1325,6.45304,
1325,6.6,6.59,1325,6.55526,
1325,6.7,6.69,1325,6.65534,
1325,6.8,6.8,1325,6.7565,
1325,6.9,6.89,1325,6.85524,
1325,7,6.99,1325,6.95513,
1330,-6.9,-6.92,1330,-6.87492,
1330,-6.8,-6.84,1330,-6.81751,
1330,-6.7,-6.77,1330,-6.7446,
1330,-6.6,-6.64,1330,-6.60086,
1330,-6.5,-6.55,1330,-6.52796,
1330,-6.4,-6.42,1330,-6.38951,
1330,-6.3,-6.35,1330,-6.32563,
1330,-6.2,-6.28,1330,-6.25601,
1330,-6.1,-6.15,1330,-6.12531,
1330,-6,-6.02,1330,-5.99799,
1330,-5.9,-5.94,1330,-5.93731,
1330,-5.8,-5.83,1330,-5.81803,
1330,-5.7,-5.77,1330,-5.75611,
1330,-5.6,-5.66,1330,-5.63928,
1330,-5.5,-5.54,1330,-5.52572,
1330,-5.4,-5.43,1330,-5.4151,
1330,-5.3,-5.32,1330,-5.30876,
1330,-5.2,-5.26,1330,-5.25646,
1330,-5.1,-5.16,1330,-5.15304,
1330,-5,-5.06,1330,-5.0504,
1330,-4.9,-4.96,1330,-4.95376,
1330,-4.8,-4.86,1330,-4.85566,
1330,-4.7,-4.71,1330,-4.71318,
1330,-4.6,-4.62,1330,-4.62129,
1330,-4.5,-4.53,1330,-4.53256,
1330,-4.4,-4.44,1330,-4.44383,
1330,-4.3,-4.34,1330,-4.3569,
1330,-4.2,-4.22,1330,-4.23334,
1330,-4.1,-4.14,1330,-4.14991,
1330,-4,-4.02,1330,-4.02835,
1330,-3.9,-3.94,1330,-3.94974,
1330,-3.8,-3.82,1330,-3.83652,
1330,-3.7,-3.75,1330,-3.7616,
1330,-3.6,-3.63,1330,-3.64997,
1330,-3.5,-3.53,1330,-3.54395,
1330,-3.4,-3.42,1330,-3.43823,
1330,-3.3,-3.32,1330,-3.33818,
1330,-3.2,-3.21,1330,-3.23596,
1330,-3.1,-3.12,1330,-3.13828,
1330,-3,-3.02,1330,-3.042,
1330,-2.9,-2.92,1330,-2.94862,
1330,-2.8,-2.83,1330,-2.85586,
1330,-2.7,-2.71,1330,-2.73682,
1330,-2.6,-2.62,1330,-2.64984,
1330,-2.5,-2.51,1330,-2.53654,
1330,-2.4,-2.43,1330,-2.45244,
1330,-2.3,-2.31,1330,-2.34406,
1330,-2.2,-2.23,1330,-2.2641,
1330,-2.1,-2.14,1330,-2.16017,
1330,-2,-2.03,1330,-2.058,
1330,-1.9,-1.93,1330,-1.95932,
1330,-1.8,-1.83,1330,-1.86169,
1330,-1.7,-1.71,1330,-1.74266,
1330,-1.6,-1.62,1330,-1.65011,
1330,-1.5,-1.52,1330,-1.55956,
1330,-1.4,-1.41,1330,-1.44843,
1330,-1.3,-1.33,1330,-1.36203,
1330,-1.2,-1.22,1330,-1.25535,
1330,-1.1,-1.11,1330,-1.15289,
1330,-1,-1.01,1330,-1.0516,
1330,-0.9,-0.91,1330,-0.953177,
1330,-0.8,-0.82,1330,-0.85639,
1330,-0.7,-0.72,1330,-0.762902,
1330,-0.6,-0.61,1330,-0.651308,
1330,-0.5,-0.52,1330,-0.561724,
1330,-0.4,-0.41,1330,-0.456566,
1330,-0.3,-0.31,1330,-0.353091,
1330,-0.2,-0.21,1330,-0.25203,
1330,-0.1,-0.11,1330,-0.153269,
1330,-8.13238e-15,-0.11,1330,-0.153226,
1330,0.1,0.08,1330,0.037702,
1330,0.2,0.19,1330,0.144907,
1330,0.3,0.29,1330,0.250218,
1330,0.4,0.38,1330,0.338064,
1330,0.5,0.48,1330,0.437913,
1330,0.6,0.58,1330,0.53597,
1330,0.7,0.69,1330,0.645463,
1330,0.8,0.78,1330,0.739012,
1330,0.9,0.89,1330,0.843564,
1330,1,0.99,1330,0.945564,
1330,1.1,1.09,1330,1.04524,
1330,1.2,1.19,1330,1.14299,
1330,1.3,1.29,1330,1.2382,
1330,1.4,1.39,1330,1.34309,
1330,1.5,1.49,1330,1.44532,
1330,1.6,1.6,1330,1.54586,
1330,1.7,1.69,1330,1.64347,
1330,1.8,1.79,1330,1.73943,
1330,1.9,1.89,1330,1.84344,
1330,2,1.99,1330,1.94437,
1330,2.1,2.09,1330,2.04356,
1330,2.2,2.19,1330,2.14073,
1330,2.3,2.29,1330,2.24437,
1330,2.4,2.39,1330,2.33733,
1330,2.5,2.49,1330,2.43712,
1330,2.6,2.59,1330,2.54289,
1330,2.7,2.69,1330,2.63773,
1330,2.8,2.79,1330,2.74,
1330,2.9,2.89,1330,2.83924,
1330,3,3,1330,2.94455,
1330,3.1,3.09,1330,3.03913,
1330,3.2,3.19,1330,3.13894,
1330,3.3,3.29,1330,3.24434,
1330,3.4,3.39,1330,3.34043,
1330,3.5,3.49,1330,3.4412,
1330,3.6,3.59,1330,3.53961,
1330,3.7,3.69,1330,3.64228,
1330,3.8,3.79,1330,3.74345,
1330,3.9,3.89,1330,3.84194,
1330,4,3.99,1330,3.94436,
1330,4.1,4.09,1330,4.04457,
1330,4.2,4.19,1330,4.14245,
1330,4.3,4.29,1330,4.24427,
1330,4.4,4.39,1330,4.3434,
1330,4.5,4.49,1330,4.4406,
1330,4.6,4.59,1330,4.54143,
1330,4.7,4.7,1330,4.64501,
1330,4.8,4.79,1330,4.74086,
1330,4.9,4.9,1330,4.84539,
1330,5,4.99,1330,4.94232,
1330,5.1,5.09,1330,5.04184,
1330,5.2,5.19,1330,5.14389,
1330,5.3,5.29,1330,5.24398,
1330,5.4,5.4,1330,5.3462,
1330,5.5,5.49,1330,5.44608,
1330,5.6,5.59,1330,5.54383,
1330,5.7,5.69,1330,5.64353,
1330,5.8,5.79,1330,5.74536,
1330,5.9,5.89,1330,5.84486,
1330,6,5.99,1330,5.94633,
1330,6.1,6.09,1330,6.0451,
1330,6.2,6.19,1330,6.14569,
1330,6.3,6.3,1330,6.24788,
1330,6.4,6.4,1330,6.34751,
1330,6.5,6.49,1330,6.44512,
1330,6.6,6.59,1330,6.54731,
1330,6.7,6.69,1330,6.64751,
